Tribunal;Processo;Ano;Codigos assuntos;Polo ativo;Polo ativo - Natureza juridica;Polo passivo;Polo passivo - Natureza juridica
TRF5;0004443-83.2024.4.05.8501;2024;{12487,10671};;;{ADVOCACIA GERAL DA UNIAO,ESTADO DE SERGIPE,UNIAO FEDERAL,CONTROLADORIA-GERAL DA UNIAO};{ORGAO PUBLICO DO PODER EXECUTIVO FEDERAL,ESTADO OU DISTRITO FEDERAL,ND,ORGAO PUBLICO DO PODER EXECUTIVO FEDERAL}
TRF5;0002197-17.2024.4.05.8501;2024;{12416,12489,12490,9196};;;{ADVOCACIA GERAL DA UNIAO,ESTADO DE SERGIPE,MUNICIPIO DE NOSSA SENHORA DA GLORIA,UNIAO FEDERAL,CONTROLADORIA-GERAL DA UNIAO};{ORGAO PUBLICO DO PODER EXECUTIVO FEDERAL,ESTADO OU DISTRITO FEDERAL,MUNICIPIO,ND,ORGAO PUBLICO DO PODER EXECUTIVO FEDERAL}
TRF5;0000593-21.2024.4.05.8501;2024;{12416,12502,10671};;;{ADVOCACIA GERAL DA UNIAO,ESTADO DE SERGIPE,ESTADO DE SERGIPE,MUNICIPIO DE NOSSA SENHORA DA GLORIA,UNIAO FEDERAL,CONTROLADORIA-GERAL DA UNIAO};{ORGAO PUBLICO DO PODER EXECUTIVO FEDERAL,ESTADO OU DISTRITO FEDERAL,ESTADO OU DISTRITO FEDERAL,MUNICIPIO,ND,ORGAO PUBLICO DO PODER EXECUTIVO FEDERAL}
TRF5;0000809-79.2024.4.05.8501;2024;{12494};;;{ADVOCACIA GERAL DA UNIAO,ESTADO DE SERGIPE,ESTADO DE SERGIPE,UNIAO FEDERAL,CONTROLADORIA-GERAL DA UNIAO};{ORGAO PUBLICO DO PODER EXECUTIVO FEDERAL,ESTADO OU DISTRITO FEDERAL,ESTADO OU DISTRITO FEDERAL,ND,ORGAO PUBLICO DO PODER EXECUTIVO FEDERAL}
TRF5;0005251-88.2024.4.05.8501;2024;{12484};{ALEXANDRE ALVES SANTOS SOCIEDADE INDIVIDUAL DE ADVOCACIA};{SOCIEDADE SIMPLES PURA};{ADVOCACIA GERAL DA UNIAO,ESTADO DE SERGIPE,UNIAO FEDERAL,CONTROLADORIA-GERAL DA UNIAO};{ORGAO PUBLICO DO PODER EXECUTIVO FEDERAL,ESTADO OU DISTRITO FEDERAL,ND,ORGAO PUBLICO DO PODER EXECUTIVO FEDERAL}
TRF5;0005608-05.2023.4.05.8501;2025;{9196,12493};{ADVOCACIA GERAL DA UNIAO,ESTADO DE SERGIPE,UNIAO FEDERAL,CONTROLADORIA-GERAL DA UNIAO};{ORGAO PUBLICO DO PODER EXECUTIVO FEDERAL,ESTADO OU DISTRITO FEDERAL,ND,ORGAO PUBLICO DO PODER EXECUTIVO FEDERAL};{ADVOCACIA GERAL DA UNIAO,ESTADO DE SERGIPE,UNIAO FEDERAL,CONTROLADORIA-GERAL DA UNIAO};{ORGAO PUBLICO DO PODER EXECUTIVO FEDERAL,ESTADO OU DISTRITO FEDERAL,ND,ORGAO PUBLICO DO PODER EXECUTIVO FEDERAL}
TRF5;0001992-22.2023.4.05.8501;2024;{12498};;;{ADVOCACIA GERAL DA UNIAO,ESTADO DE SERGIPE,ESTADO DE SERGIPE,UNIAO FEDERAL,CONTROLADORIA-GERAL DA UNIAO};{ORGAO PUBLICO DO PODER EXECUTIVO FEDERAL,ESTADO OU DISTRITO FEDERAL,ESTADO OU DISTRITO FEDERAL,ND,ORGAO PUBLICO DO PODER EXECUTIVO FEDERAL}
TRF5;0800069-85.2024.4.05.8502;2024;{14759};;;{ADVOCACIA GERAL DA UNIAO,COMANDO DA MARINHA};{ORGAO PUBLICO DO PODER EXECUTIVO FEDERAL,ORGAO PUBLICO DO PODER EXECUTIVO FEDERAL}
TRF5;0800102-41.2025.4.05.8502;2025;{12496,12416,9196,12494};;;{ADVOCACIA GERAL DA UNIAO,ESTADO DE SERGIPE};{ORGAO PUBLICO DO PODER EXECUTIVO FEDERAL,ESTADO OU DISTRITO FEDERAL}
TRF5;0800036-61.2025.4.05.8502;2025;{12494,12495};;;{ADVOCACIA GERAL DA UNIAO,ESTADO DE SERGIPE};{ORGAO PUBLICO DO PODER EXECUTIVO FEDERAL,ESTADO OU DISTRITO FEDERAL}
TRF5;0800377-24.2024.4.05.8502;2024;{12496,14759};;;{ADVOCACIA GERAL DA UNIAO,ESTADO DE SERGIPE};{ORGAO PUBLICO DO PODER EXECUTIVO FEDERAL,ESTADO OU DISTRITO FEDERAL}
TRF5;0800200-60.2024.4.05.8502;2024;{14759};;;{ADVOCACIA GERAL DA UNIAO,ESTADO DE SERGIPE,ESTADO DE SERGIPE};{ORGAO PUBLICO DO PODER EXECUTIVO FEDERAL,ESTADO OU DISTRITO FEDERAL,ESTADO OU DISTRITO FEDERAL}
TRF5;0800095-83.2024.4.05.8502;2024;{12496,12494,12487};;;{ADVOCACIA GERAL DA UNIAO,ESTADO DE SERGIPE,ESTADO DE SERGIPE};{ORGAO PUBLICO DO PODER EXECUTIVO FEDERAL,ESTADO OU DISTRITO FEDERAL,ESTADO OU DISTRITO FEDERAL}
TRF5;0800491-60.2024.4.05.8502;2024;{12496};;;{ADVOCACIA GERAL DA UNIAO};{ORGAO PUBLICO DO PODER EXECUTIVO FEDERAL}
TRF5;0800650-03.2024.4.05.8502;2024;{12494};;;{ADVOCACIA GERAL DA UNIAO};{ORGAO PUBLICO DO PODER EXECUTIVO FEDERAL}
TRF5;0800405-89.2024.4.05.8502;2024;{12502};;;{ADVOCACIA GERAL DA UNIAO,ESTADO DE SERGIPE,MUNICIPIO DE ITAPORANGA D AJUDA};{ORGAO PUBLICO DO PODER EXECUTIVO FEDERAL,ESTADO OU DISTRITO FEDERAL,MUNICIPIO}
TRF5;0800649-18.2024.4.05.8502;2024;{12496};;;{ADVOCACIA GERAL DA UNIAO};{ORGAO PUBLICO DO PODER EXECUTIVO FEDERAL}
TRF5;0800519-28.2024.4.05.8502;2024;{12416,12496,12495};;;{ADVOCACIA GERAL DA UNIAO,ESTADO DE SERGIPE};{ORGAO PUBLICO DO PODER EXECUTIVO FEDERAL,ESTADO OU DISTRITO FEDERAL}
TRF5;sigiloso(706878996);2024;{14759};Sigiloso;Sigiloso;Sigiloso;Sigiloso
TRF5;sigiloso(710690904);2024;{12494};Sigiloso;Sigiloso;Sigiloso;Sigiloso
TRF5;0003078-88.2024.4.05.8502;2024;{12487};;;{ADVOCACIA GERAL DA UNIAO,ESTADO DE SERGIPE,UNIAO FEDERAL,CONTROLADORIA-GERAL DA UNIAO};{ORGAO PUBLICO DO PODER EXECUTIVO FEDERAL,ESTADO OU DISTRITO FEDERAL,ND,ORGAO PUBLICO DO PODER EXECUTIVO FEDERAL}
TRF5;0001474-92.2024.4.05.8502;2024;{12494};;;{ADVOCACIA GERAL DA UNIAO,ESTADO DE SERGIPE,ESTADO DE SERGIPE,UNIAO FEDERAL,CONTROLADORIA-GERAL DA UNIAO};{ORGAO PUBLICO DO PODER EXECUTIVO FEDERAL,ESTADO OU DISTRITO FEDERAL,ESTADO OU DISTRITO FEDERAL,ND,ORGAO PUBLICO DO PODER EXECUTIVO FEDERAL}
TRF5;0003157-67.2024.4.05.8502;2024;{12493,12494,12495};;;{ADVOCACIA GERAL DA UNIAO,ESTADO DE SERGIPE,UNIAO FEDERAL,CONTROLADORIA-GERAL DA UNIAO};{ORGAO PUBLICO DO PODER EXECUTIVO FEDERAL,ESTADO OU DISTRITO FEDERAL,ND,ORGAO PUBLICO DO PODER EXECUTIVO FEDERAL}
TRF5;0003229-54.2024.4.05.8502;2024;{12493,12499};;;{ADVOCACIA GERAL DA UNIAO,ESTADO DE SERGIPE,MUNICIPIO DE TOMAR DO GERU,UNIAO FEDERAL,CONTROLADORIA-GERAL DA UNIAO};{ORGAO PUBLICO DO PODER EXECUTIVO FEDERAL,ESTADO OU DISTRITO FEDERAL,MUNICIPIO,ND,ORGAO PUBLICO DO PODER EXECUTIVO FEDERAL}
TRF5;0003688-56.2024.4.05.8502;2024;{12495};;;{ADVOCACIA GERAL DA UNIAO,ESTADO DE SERGIPE,UNIAO FEDERAL,CONTROLADORIA-GERAL DA UNIAO};{ORGAO PUBLICO DO PODER EXECUTIVO FEDERAL,ESTADO OU DISTRITO FEDERAL,ND,ORGAO PUBLICO DO PODER EXECUTIVO FEDERAL}
TRF5;0003160-22.2024.4.05.8502;2024;{12493,12494,12495};;;{ADVOCACIA GERAL DA UNIAO,ESTADO DE SERGIPE,UNIAO FEDERAL,CONTROLADORIA-GERAL DA UNIAO};{ORGAO PUBLICO DO PODER EXECUTIVO FEDERAL,ESTADO OU DISTRITO FEDERAL,ND,ORGAO PUBLICO DO PODER EXECUTIVO FEDERAL}
TRF5;0002407-65.2024.4.05.8502;2024;{12494};;;{ADVOCACIA GERAL DA UNIAO,ESTADO DE SERGIPE,MUNICIPIO DE BOQUIM,UNIAO FEDERAL,CONTROLADORIA-GERAL DA UNIAO};{ORGAO PUBLICO DO PODER EXECUTIVO FEDERAL,ESTADO OU DISTRITO FEDERAL,MUNICIPIO,ND,ORGAO PUBLICO DO PODER EXECUTIVO FEDERAL}
TRF5;0003368-06.2024.4.05.8502;2024;{12493};;;{ADVOCACIA GERAL DA UNIAO,ESTADO DE SERGIPE,UNIAO FEDERAL,CONTROLADORIA-GERAL DA UNIAO};{ORGAO PUBLICO DO PODER EXECUTIVO FEDERAL,ESTADO OU DISTRITO FEDERAL,ND,ORGAO PUBLICO DO PODER EXECUTIVO FEDERAL}
TRF5;0005589-59.2024.4.05.8502;2024;{12496};;;{ADVOCACIA GERAL DA UNIAO,ESTADO DE SERGIPE,UNIAO FEDERAL,CONTROLADORIA-GERAL DA UNIAO};{ORGAO PUBLICO DO PODER EXECUTIVO FEDERAL,ESTADO OU DISTRITO FEDERAL,ND,ORGAO PUBLICO DO PODER EXECUTIVO FEDERAL}
TRF5;0000104-78.2024.4.05.8502;2024;{12497};;;{ADVOCACIA GERAL DA UNIAO,MUNICIPIO DE ITABAIANINHA,UNIAO FEDERAL,CONTROLADORIA-GERAL DA UNIAO};{ORGAO PUBLICO DO PODER EXECUTIVO FEDERAL,MUNICIPIO,ND,ORGAO PUBLICO DO PODER EXECUTIVO FEDERAL}
TRF5;0003586-34.2024.4.05.8502;2024;{12494};;;{ADVOCACIA GERAL DA UNIAO,ESTADO DE SERGIPE,MUNICIPIO DE UMBAUBA,UNIAO FEDERAL,CONTROLADORIA-GERAL DA UNIAO};{ORGAO PUBLICO DO PODER EXECUTIVO FEDERAL,ESTADO OU DISTRITO FEDERAL,MUNICIPIO,ND,ORGAO PUBLICO DO PODER EXECUTIVO FEDERAL}
TRF5;0005613-87.2024.4.05.8502;2024;{12492,12496};;;{ADVOCACIA GERAL DA UNIAO,ESTADO DE SERGIPE,UNIAO FEDERAL,CONTROLADORIA-GERAL DA UNIAO};{ORGAO PUBLICO DO PODER EXECUTIVO FEDERAL,ESTADO OU DISTRITO FEDERAL,ND,ORGAO PUBLICO DO PODER EXECUTIVO FEDERAL}
TRF5;0004611-19.2023.4.05.8502;2024;{12500};;;{ADVOCACIA GERAL DA UNIAO,MUNICIPIO DE ESTANCIA,UNIAO FEDERAL,CONTROLADORIA-GERAL DA UNIAO};{ORGAO PUBLICO DO PODER EXECUTIVO FEDERAL,MUNICIPIO,ND,ORGAO PUBLICO DO PODER EXECUTIVO FEDERAL}
TRF5;0004217-46.2022.4.05.8502;2024;{12500};;;{ADVOCACIA GERAL DA UNIAO,ESTADO DE SERGIPE,ESTADO DE SERGIPE,MUNICIPIO DE ESTANCIA,UNIAO FEDERAL,CONTROLADORIA-GERAL DA UNIAO};{ORGAO PUBLICO DO PODER EXECUTIVO FEDERAL,ESTADO OU DISTRITO FEDERAL,ESTADO OU DISTRITO FEDERAL,MUNICIPIO,ND,ORGAO PUBLICO DO PODER EXECUTIVO FEDERAL}
TRF5;0801688-62.2024.4.05.8401;2024;{12506};;;{ADVOCACIA GERAL DA UNIAO,ESTADO DO RIO GRANDE DO NORTE,MUNICIPIO DE MOSSORO};{ORGAO PUBLICO DO PODER EXECUTIVO FEDERAL,ESTADO OU DISTRITO FEDERAL,MUNICIPIO}
TRF5;0800506-41.2024.4.05.8401;2024;{12494};;;{ADVOCACIA GERAL DA UNIAO,ESTADO DO RIO GRANDE DO NORTE};{ORGAO PUBLICO DO PODER EXECUTIVO FEDERAL,ESTADO OU DISTRITO FEDERAL}
TRF5;0801080-64.2024.4.05.8401;2024;{12496};;;{ADVOCACIA GERAL DA UNIAO,ESTADO DO RIO GRANDE DO NORTE,MUNICIPIO DE APODI};{ORGAO PUBLICO DO PODER EXECUTIVO FEDERAL,ESTADO OU DISTRITO FEDERAL,MUNICIPIO}
TRF5;0800322-85.2024.4.05.8401;2024;{12494};{DEFENSORIA PUBLICA DA UNIAO};{ORGAO PUBLICO AUTONOMO FEDERAL};{ADVOCACIA GERAL DA UNIAO,ESTADO DO RIO GRANDE DO NORTE};{ORGAO PUBLICO DO PODER EXECUTIVO FEDERAL,ESTADO OU DISTRITO FEDERAL}
TRF5;0800929-98.2024.4.05.8401;2024;{12496,12494};{DEFENSORIA PUBLICA DA UNIAO};{ORGAO PUBLICO AUTONOMO FEDERAL};{ADVOCACIA GERAL DA UNIAO,ESTADO DO RIO GRANDE DO NORTE,MUNICIPIO DE MOSSORO};{ORGAO PUBLICO DO PODER EXECUTIVO FEDERAL,ESTADO OU DISTRITO FEDERAL,MUNICIPIO}
TRF5;0801416-68.2024.4.05.8401;2024;{12496};;;{ADVOCACIA GERAL DA UNIAO,ESTADO DO RIO GRANDE DO NORTE};{ORGAO PUBLICO DO PODER EXECUTIVO FEDERAL,ESTADO OU DISTRITO FEDERAL}
TRF5;0800609-48.2024.4.05.8401;2024;{12496};{DEFENSORIA PUBLICA DA UNIAO};{ORGAO PUBLICO AUTONOMO FEDERAL};{ADVOCACIA GERAL DA UNIAO,ESTADO DO RIO GRANDE DO NORTE,RIO GRANDE DO NORTE SECRETARIA DA SAUDE PUBLICA};{ORGAO PUBLICO DO PODER EXECUTIVO FEDERAL,ESTADO OU DISTRITO FEDERAL,ORGAO PUBLICO DO PODER EXECUTIVO ESTADUAL OU DO DISTRITO FEDERAL}
TRF5;0800021-07.2025.4.05.8401;2025;{12496};;;{ADVOCACIA GERAL DA UNIAO,ESTADO DO RIO GRANDE DO NORTE,MUNICIPIO DE MOSSORO};{ORGAO PUBLICO DO PODER EXECUTIVO FEDERAL,ESTADO OU DISTRITO FEDERAL,MUNICIPIO}
TRF5;0801913-82.2024.4.05.8401;2024;{12489};;;{ADVOCACIA GERAL DA UNIAO,ESTADO DO RIO GRANDE DO NORTE,MUNICIPIO DE BARAUNA};{ORGAO PUBLICO DO PODER EXECUTIVO FEDERAL,ESTADO OU DISTRITO FEDERAL,MUNICIPIO}
TRF5;0800503-86.2024.4.05.8401;2024;{12496};;;{ADVOCACIA GERAL DA UNIAO,ESTADO DO RIO GRANDE DO NORTE};{ORGAO PUBLICO DO PODER EXECUTIVO FEDERAL,ESTADO OU DISTRITO FEDERAL}
TRF5;0801736-21.2024.4.05.8401;2024;{12506};{DEFENSORIA PUBLICA DA UNIAO};{ORGAO PUBLICO AUTONOMO FEDERAL};{ADVOCACIA GERAL DA UNIAO,ESTADO DO RIO GRANDE DO NORTE,MUNICIPIO DE MOSSORO};{ORGAO PUBLICO DO PODER EXECUTIVO FEDERAL,ESTADO OU DISTRITO FEDERAL,MUNICIPIO}
TRF5;0800658-89.2024.4.05.8401;2024;{12496};{DEFENSORIA PUBLICA DA UNIAO};{ORGAO PUBLICO AUTONOMO FEDERAL};{ADVOCACIA GERAL DA UNIAO,ESTADO DO RIO GRANDE DO NORTE,MUNICIPIO DE AREIA BRANCA};{ORGAO PUBLICO DO PODER EXECUTIVO FEDERAL,ESTADO OU DISTRITO FEDERAL,MUNICIPIO}
TRF5;0801084-04.2024.4.05.8401;2024;{12495};{DEFENSORIA PUBLICA DA UNIAO};{ORGAO PUBLICO AUTONOMO FEDERAL};{ADVOCACIA GERAL DA UNIAO,ESTADO DO RIO GRANDE DO NORTE,MUNICIPIO DE MOSSORO};{ORGAO PUBLICO DO PODER EXECUTIVO FEDERAL,ESTADO OU DISTRITO FEDERAL,MUNICIPIO}
TRF5;0801910-30.2024.4.05.8401;2024;{12495};;;{ADVOCACIA GERAL DA UNIAO,ESTADO DO RIO GRANDE DO NORTE,MUNICIPIO DE MOSSORO};{ORGAO PUBLICO DO PODER EXECUTIVO FEDERAL,ESTADO OU DISTRITO FEDERAL,MUNICIPIO}
TRF5;0802250-71.2024.4.05.8401;2024;{12495};;;{ADVOCACIA GERAL DA UNIAO,ESTADO DO RIO GRANDE DO NORTE};{ORGAO PUBLICO DO PODER EXECUTIVO FEDERAL,ESTADO OU DISTRITO FEDERAL}
TRF5;0801207-02.2024.4.05.8401;2024;{12496};;;{ADVOCACIA GERAL DA UNIAO,ESTADO DO RIO GRANDE DO NORTE,MUNICIPIO DE MOSSORO};{ORGAO PUBLICO DO PODER EXECUTIVO FEDERAL,ESTADO OU DISTRITO FEDERAL,MUNICIPIO}
TRF5;0801970-03.2024.4.05.8401;2024;{12496};;;{ADVOCACIA GERAL DA UNIAO,ESTADO DO RIO GRANDE DO NORTE,FUNDO ESTADUAL DE SAUDE DO RIO GRANDE DO NORTE};{ORGAO PUBLICO DO PODER EXECUTIVO FEDERAL,ESTADO OU DISTRITO FEDERAL,FUNDO PUBLICO DA ADMINISTRACAO DIRETA ESTADUAL OU DO DISTRITO FEDERAL}
TRF5;0800129-36.2025.4.05.8401;2025;{12494};{DEFENSORIA PUBLICA DA UNIAO};{ORGAO PUBLICO AUTONOMO FEDERAL};{ADVOCACIA GERAL DA UNIAO,ESTADO DO RIO GRANDE DO NORTE,MUNICIPIO DE PORTO DO MANGUE};{ORGAO PUBLICO DO PODER EXECUTIVO FEDERAL,ESTADO OU DISTRITO FEDERAL,MUNICIPIO}
TRF5;sigiloso(706868823);2024;{14759};Sigiloso;Sigiloso;Sigiloso;Sigiloso
TRF5;sigiloso(630891360);2024;{12513};Sigiloso;Sigiloso;Sigiloso;Sigiloso
TRF5;0801183-71.2024.4.05.8401;2024;{12494};;;{ADVOCACIA GERAL DA UNIAO,ESTADO DO RIO GRANDE DO NORTE,MUNICIPIO DE MOSSORO};{ORGAO PUBLICO DO PODER EXECUTIVO FEDERAL,ESTADO OU DISTRITO FEDERAL,MUNICIPIO}
TRF5;0800204-12.2024.4.05.8401;2024;{12497};;;{ADVOCACIA GERAL DA UNIAO,ESTADO DO RIO GRANDE DO NORTE};{ORGAO PUBLICO DO PODER EXECUTIVO FEDERAL,ESTADO OU DISTRITO FEDERAL}
TRF5;0800130-55.2024.4.05.8401;2024;{12490,12498,12499,12487};;;{ESTADO DO RIO GRANDE DO NORTE};{ESTADO OU DISTRITO FEDERAL}
TRF5;0800053-46.2024.4.05.8401;2024;{12496};;;{ADVOCACIA GERAL DA UNIAO,ESTADO DO RIO GRANDE DO NORTE};{ORGAO PUBLICO DO PODER EXECUTIVO FEDERAL,ESTADO OU DISTRITO FEDERAL}
TRF5;0800467-44.2024.4.05.8401;2024;{12495};{DEFENSORIA PUBLICA DA UNIAO};{ORGAO PUBLICO AUTONOMO FEDERAL};{ADVOCACIA GERAL DA UNIAO,ESTADO DO RIO GRANDE DO NORTE,MUNICIPIO DE APODI};{ORGAO PUBLICO DO PODER EXECUTIVO FEDERAL,ESTADO OU DISTRITO FEDERAL,MUNICIPIO}
TRF5;0801308-39.2024.4.05.8401;2024;{12518};;;{ADVOCACIA GERAL DA UNIAO,ESTADO DO RIO GRANDE DO NORTE};{ORGAO PUBLICO DO PODER EXECUTIVO FEDERAL,ESTADO OU DISTRITO FEDERAL}
TRF5;0800263-63.2025.4.05.8401;2025;{12519};;;{POLICIA CIVIL DO RIO GRANDE DO NORTE,POLICIA FEDERAL DO RIO GRANDE DO NORTE (PF)};{ORGAO PUBLICO DO PODER EXECUTIVO ESTADUAL OU DO DISTRITO FEDERAL,ND}
TRF5;sigiloso(722851425);2024;{12490,12498,12499,12500,12487};Sigiloso;Sigiloso;Sigiloso;Sigiloso
TRF5;0001452-46.2024.4.05.8401;2024;{12491};;;{ADVOCACIA GERAL DA UNIAO,ESTADO DO RIO GRANDE DO NORTE,MUNICIPIO DE MOSSORO,UNIAO FEDERAL,CONTROLADORIA-GERAL DA UNIAO};{ORGAO PUBLICO DO PODER EXECUTIVO FEDERAL,ESTADO OU DISTRITO FEDERAL,MUNICIPIO,ND,ORGAO PUBLICO DO PODER EXECUTIVO FEDERAL}
TRF5;0006080-78.2024.4.05.8401;2024;{12495};;;{ADVOCACIA GERAL DA UNIAO,ESTADO DO RIO GRANDE DO NORTE,MUNICIPIO DE MOSSORO,UNIAO FEDERAL,CONTROLADORIA-GERAL DA UNIAO};{ORGAO PUBLICO DO PODER EXECUTIVO FEDERAL,ESTADO OU DISTRITO FEDERAL,MUNICIPIO,ND,ORGAO PUBLICO DO PODER EXECUTIVO FEDERAL}
TRF5;0006309-38.2024.4.05.8401;2024;{12499};;;{ADVOCACIA GERAL DA UNIAO,ESTADO DO RIO GRANDE DO NORTE,MUNICIPIO DE MOSSORO,UNIAO FEDERAL,CONTROLADORIA-GERAL DA UNIAO};{ORGAO PUBLICO DO PODER EXECUTIVO FEDERAL,ESTADO OU DISTRITO FEDERAL,MUNICIPIO,ND,ORGAO PUBLICO DO PODER EXECUTIVO FEDERAL}
TRF5;0012647-28.2024.4.05.8401;2024;{12491};;;{ADVOCACIA GERAL DA UNIAO,ESTADO DO RIO GRANDE DO NORTE,MUNICIPIO DE MOSSORO,UNIAO FEDERAL,CONTROLADORIA-GERAL DA UNIAO};{ORGAO PUBLICO DO PODER EXECUTIVO FEDERAL,ESTADO OU DISTRITO FEDERAL,MUNICIPIO,ND,ORGAO PUBLICO DO PODER EXECUTIVO FEDERAL}
TRF5;0010512-43.2024.4.05.8401;2024;{12484};;;{ADVOCACIA GERAL DA UNIAO,ESTADO DO RIO GRANDE DO NORTE,MUNICIPIO DE MOSSORO,UNIAO FEDERAL,CONTROLADORIA-GERAL DA UNIAO};{ORGAO PUBLICO DO PODER EXECUTIVO FEDERAL,ESTADO OU DISTRITO FEDERAL,MUNICIPIO,ND,ORGAO PUBLICO DO PODER EXECUTIVO FEDERAL}
TRF5;0012657-72.2024.4.05.8401;2024;{12499};;;{ADVOCACIA GERAL DA UNIAO,ESTADO DO RIO GRANDE DO NORTE,MUNICIPIO DE MOSSORO,UNIAO FEDERAL,CONTROLADORIA-GERAL DA UNIAO};{ORGAO PUBLICO DO PODER EXECUTIVO FEDERAL,ESTADO OU DISTRITO FEDERAL,MUNICIPIO,ND,ORGAO PUBLICO DO PODER EXECUTIVO FEDERAL}
TRF5;0013432-87.2024.4.05.8401;2024;{12484};;;{ADVOCACIA GERAL DA UNIAO,ESTADO DO RIO GRANDE DO NORTE,MUNICIPIO DE MOSSORO,UNIAO FEDERAL,CONTROLADORIA-GERAL DA UNIAO};{ORGAO PUBLICO DO PODER EXECUTIVO FEDERAL,ESTADO OU DISTRITO FEDERAL,MUNICIPIO,ND,ORGAO PUBLICO DO PODER EXECUTIVO FEDERAL}
TRF5;0006022-75.2024.4.05.8401;2024;{12485};;;{ADVOCACIA GERAL DA UNIAO,ESTADO DO RIO GRANDE DO NORTE,MUNICIPIO DE MOSSORO,UNIAO FEDERAL,CONTROLADORIA-GERAL DA UNIAO};{ORGAO PUBLICO DO PODER EXECUTIVO FEDERAL,ESTADO OU DISTRITO FEDERAL,MUNICIPIO,ND,ORGAO PUBLICO DO PODER EXECUTIVO FEDERAL}
TRF5;0001734-84.2024.4.05.8401;2024;{12499};;;{ADVOCACIA GERAL DA UNIAO,ESTADO DO RIO GRANDE DO NORTE,MUNICIPIO DE MOSSORO,UNIAO FEDERAL,CONTROLADORIA-GERAL DA UNIAO};{ORGAO PUBLICO DO PODER EXECUTIVO FEDERAL,ESTADO OU DISTRITO FEDERAL,MUNICIPIO,ND,ORGAO PUBLICO DO PODER EXECUTIVO FEDERAL}
TRF5;0011552-60.2024.4.05.8401;2024;{12499};;;{ADVOCACIA GERAL DA UNIAO,ESTADO DO RIO GRANDE DO NORTE,MUNICIPIO DE MOSSORO,UNIAO FEDERAL,CONTROLADORIA-GERAL DA UNIAO};{ORGAO PUBLICO DO PODER EXECUTIVO FEDERAL,ESTADO OU DISTRITO FEDERAL,MUNICIPIO,ND,ORGAO PUBLICO DO PODER EXECUTIVO FEDERAL}
TRF5;0007590-29.2024.4.05.8401;2024;{12499};;;{ADVOCACIA GERAL DA UNIAO,UNIAO FEDERAL,CONTROLADORIA-GERAL DA UNIAO};{ORGAO PUBLICO DO PODER EXECUTIVO FEDERAL,ND,ORGAO PUBLICO DO PODER EXECUTIVO FEDERAL}
TRF5;0015837-96.2024.4.05.8401;2024;{12499};;;{ADVOCACIA GERAL DA UNIAO,UNIAO FEDERAL,CONTROLADORIA-GERAL DA UNIAO};{ORGAO PUBLICO DO PODER EXECUTIVO FEDERAL,ND,ORGAO PUBLICO DO PODER EXECUTIVO FEDERAL}
TRF5;0001184-89.2024.4.05.8401;2024;{12492};;;{ADVOCACIA GERAL DA UNIAO,ESTADO DO RIO GRANDE DO NORTE,MUNICIPIO DE MOSSORO,UNIAO FEDERAL,CONTROLADORIA-GERAL DA UNIAO};{ORGAO PUBLICO DO PODER EXECUTIVO FEDERAL,ESTADO OU DISTRITO FEDERAL,MUNICIPIO,ND,ORGAO PUBLICO DO PODER EXECUTIVO FEDERAL}
TRF5;0002161-81.2024.4.05.8401;2024;{12484};;;{ADVOCACIA GERAL DA UNIAO,ESTADO DO RIO GRANDE DO NORTE,MUNICIPIO DE MOSSORO,UNIAO FEDERAL,CONTROLADORIA-GERAL DA UNIAO};{ORGAO PUBLICO DO PODER EXECUTIVO FEDERAL,ESTADO OU DISTRITO FEDERAL,MUNICIPIO,ND,ORGAO PUBLICO DO PODER EXECUTIVO FEDERAL}
TRF5;0013294-23.2024.4.05.8401;2024;{12485};;;{ADVOCACIA GERAL DA UNIAO,ESTADO DO RIO GRANDE DO NORTE,MUNICIPIO DE MOSSORO,UNIAO FEDERAL,CONTROLADORIA-GERAL DA UNIAO};{ORGAO PUBLICO DO PODER EXECUTIVO FEDERAL,ESTADO OU DISTRITO FEDERAL,MUNICIPIO,ND,ORGAO PUBLICO DO PODER EXECUTIVO FEDERAL}
TRF5;0002253-59.2024.4.05.8401;2024;{12484};;;{ADVOCACIA GERAL DA UNIAO,ESTADO DO RIO GRANDE DO NORTE,MUNICIPIO DE MOSSORO,UNIAO FEDERAL,CONTROLADORIA-GERAL DA UNIAO};{ORGAO PUBLICO DO PODER EXECUTIVO FEDERAL,ESTADO OU DISTRITO FEDERAL,MUNICIPIO,ND,ORGAO PUBLICO DO PODER EXECUTIVO FEDERAL}
TRF5;0000450-41.2024.4.05.8401;2024;{12484};;;{ADVOCACIA GERAL DA UNIAO,ESTADO DO RIO GRANDE DO NORTE,UNIAO FEDERAL,ESTADO DO RIO GRANDE DO NORTE RN,CONTROLADORIA-GERAL DA UNIAO};{ORGAO PUBLICO DO PODER EXECUTIVO FEDERAL,ESTADO OU DISTRITO FEDERAL,ND,ND,ORGAO PUBLICO DO PODER EXECUTIVO FEDERAL}
